location,start,choice,end,session,trial,animal,date,test,passed,mapping
CSubRet5_sham--recording--+ maze--30112017_t2--S2--30112017_CSubRet5_+maze_t2_2.set,21.28,22.82,26.26,2,2,CSubRet5,30112017,first,N,CL-SR_4-6-no-cells.py
CSubRet5_sham--recording--+ maze--30112017_t2--S2--30112017_CSubRet5_+maze_t2_2.set,76.56,78.34,80.56,2,2,CSubRet5,30112017,second,N,CL-SR_4-6-no-cells.py
CSubRet5_sham--recording--+ maze--30112017_t2--S3--30112017_CSubRet5_+maze_t2_3.set,13.18,15.32,18.1,2,3,CSubRet5,30112017,first,Y,CL-SR_4-6-no-cells.py
CSubRet5_sham--recording--+ maze--30112017_t2--S3--30112017_CSubRet5_+maze_t2_3.set,62.8,63.78,64.68,2,3,CSubRet5,30112017,second,Y,CL-SR_4-6-no-cells.py
CSubRet5_sham--recording--+ maze--30112017_t2--S4--30112017_CSubRet5_+maze_t2_4.set,16.58,18.4,19.46,2,4,CSubRet5,30112017,first,Y,CL-SR_4-6-no-cells.py
CSubRet5_sham--recording--+ maze--30112017_t2--S4--30112017_CSubRet5_+maze_t2_4.set,64.98,65.88,67.8,2,4,CSubRet5,30112017,second,Y,CL-SR_4-6-no-cells.py
CSubRet5_sham--recording--+ maze--30112017_t2--S5--30112017_CSubRet5_+maze_t2_5.set,26.62,29.44,30.44,2,5,CSubRet5,30112017,first,Y,CL-SR_4-6-no-cells.py
CSubRet5_sham--recording--+ maze--30112017_t2--S5--30112017_CSubRet5_+maze_t2_5.set,72.08,75.58,76.54,2,5,CSubRet5,30112017,second,Y,CL-SR_4-6-no-cells.py
CSubRet5_sham--recording--+ maze--30112017_t2--S6--30112017_CSubRet5_+maze_t2_6.set,14.14,15.8,18.3,2,6,CSubRet5,30112017,first,Y,CL-SR_4-6-no-cells.py
CSubRet5_sham--recording--+ maze--30112017_t2--S6--30112017_CSubRet5_+maze_t2_6.set,52.42,53.38,57.08,2,6,CSubRet5,30112017,second,Y,CL-SR_4-6-no-cells.py
CSubRet5_sham--recording--+ maze--30112017_t2--S7--30112017_CSubRet5_+maze_t2_7.set,18.14,21.28,30.08,2,7,CSubRet5,30112017,first,Y,CL-SR_4-6-no-cells.py
CSubRet5_sham--recording--+ maze--30112017_t2--S7--30112017_CSubRet5_+maze_t2_7.set,69.48,70.9,71.72,2,7,CSubRet5,30112017,second,Y,CL-SR_4-6-no-cells.py
CSubRet5_sham--recording--+ maze--30112017_t2--S8--30112017_CSubRet5_+maze_t2_8.set,18.88,20.32,22.46,2,8,CSubRet5,30112017,first,N,CL-SR_4-6-no-cells.py
CSubRet5_sham--recording--+ maze--30112017_t2--S8--30112017_CSubRet5_+maze_t2_8.set,64.02,64.94,66.06,2,8,CSubRet5,30112017,second,N,CL-SR_4-6-no-cells.py
CSubRet5_sham--recording--+ maze--01122017_t3--S1--01122017_CSubRet5_+maze_t3_1.set,9.4,10.58,12.88,3,1,CSubRet5,1122017,first,Y,CL-SR_4-6-no-cells.py
CSubRet5_sham--recording--+ maze--01122017_t3--S1--01122017_CSubRet5_+maze_t3_1.set,47.96,50.58,52.42,3,1,CSubRet5,1122017,second,Y,CL-SR_4-6-no-cells.py
CSubRet5_sham--recording--+ maze--01122017_t3--S2--01122017_CSubRet5_+maze_t3_2.set,18.36,19.84,21.26,3,2,CSubRet5,1122017,first,Y,CL-SR_4-6-no-cells.py
CSubRet5_sham--recording--+ maze--01122017_t3--S2--01122017_CSubRet5_+maze_t3_2.set,54.38,55.76,57.36,3,2,CSubRet5,1122017,second,Y,CL-SR_4-6-no-cells.py
CSubRet5_sham--recording--+ maze--01122017_t3--S3--01122017_CSubRet5_+maze_t3_3.set,12.88,14.2,15.22,3,3,CSubRet5,1122017,first,Y,CL-SR_4-6-no-cells.py
CSubRet5_sham--recording--+ maze--01122017_t3--S3--01122017_CSubRet5_+maze_t3_3.set,56,57.18,58.06,3,3,CSubRet5,1122017,second,Y,CL-SR_4-6-no-cells.py
CSubRet5_sham--recording--+ maze--01122017_t3--S4--01122017_CSubRet5_+maze_t3_4.set,16.72,18,19.42,3,4,CSubRet5,1122017,first,N,CL-SR_4-6-no-cells.py
CSubRet5_sham--recording--+ maze--01122017_t3--S4--01122017_CSubRet5_+maze_t3_4.set,51.36,53.88,58.92,3,4,CSubRet5,1122017,second,N,CL-SR_4-6-no-cells.py
CSubRet5_sham--recording--+ maze--01122017_t3--S5--01122017_CSubRet5_+maze_t3_5.set,20.02,21.46,22.52,3,5,CSubRet5,1122017,first,Y,CL-SR_4-6-no-cells.py
CSubRet5_sham--recording--+ maze--01122017_t3--S5--01122017_CSubRet5_+maze_t3_5.set,59.98,61.1,62.28,3,5,CSubRet5,1122017,second,Y,CL-SR_4-6-no-cells.py
CSubRet5_sham--recording--+ maze--01122017_t3--S6--01122017_CSubRet5_+maze_t3_6.set,29.18,30.78,31.72,3,6,CSubRet5,1122017,first,N,CL-SR_4-6-no-cells.py
CSubRet5_sham--recording--+ maze--01122017_t3--S6--01122017_CSubRet5_+maze_t3_6.set,71.04,72.16,73.86,3,6,CSubRet5,1122017,second,N,CL-SR_4-6-no-cells.py
CSubRet5_sham--recording--+ maze--01122017_t3--S7--01122017_CSubRet5_+maze_t3_7.set,8.92,10.1,11.2,3,7,CSubRet5,1122017,first,Y,CL-SR_4-6-no-cells.py
CSubRet5_sham--recording--+ maze--01122017_t3--S7--01122017_CSubRet5_+maze_t3_7.set,41.94,42.78,43.72,3,7,CSubRet5,1122017,second,Y,CL-SR_4-6-no-cells.py
CSubRet5_sham--recording--+ maze--01122017_t3--S8--01122017_CSubRet5_+maze_t3_8.set,17.54,20.7,21.92,3,8,CSubRet5,1122017,first,N,CL-SR_4-6-no-cells.py
CSubRet5_sham--recording--+ maze--01122017_t3--S8--01122017_CSubRet5_+maze_t3_8.set,56.74,58.22,59.5,3,8,CSubRet5,1122017,second,N,CL-SR_4-6-no-cells.py
CSubRet5_sham--recording--+ maze--04122017_t4--S1--04122017_CSubRet5_+maze_t4_1.set,17.2,18.52,19.52,4,1,CSubRet5,4122017,first,Y,CL-SR_4-6-no-cells.py
CSubRet5_sham--recording--+ maze--04122017_t4--S1--04122017_CSubRet5_+maze_t4_1.set,57.58,58.24,62.38,4,1,CSubRet5,4122017,second,Y,CL-SR_4-6-no-cells.py
CSubRet5_sham--recording--+ maze--04122017_t4--S2--04122017_CSubRet5_+maze_t4_2.set,9.58,13.98,15.92,4,2,CSubRet5,4122017,first,Y,CL-SR_4-6-no-cells.py
CSubRet5_sham--recording--+ maze--04122017_t4--S2--04122017_CSubRet5_+maze_t4_2.set,48.58,49.38,50.62,4,2,CSubRet5,4122017,second,Y,CL-SR_4-6-no-cells.py
CSubRet5_sham--recording--+ maze--04122017_t4--S3--04122017_CSubRet5_+maze_t4_3.set,20.38,22.56,23.86,4,3,CSubRet5,4122017,first,N,CL-SR_4-6-no-cells.py
CSubRet5_sham--recording--+ maze--04122017_t4--S3--04122017_CSubRet5_+maze_t4_3.set,65.08,66.46,72.2,4,3,CSubRet5,4122017,second,N,CL-SR_4-6-no-cells.py
CSubRet5_sham--recording--+ maze--04122017_t4--S4--04122017_CSubRet5_+maze_t4_4.set,13.18,15.22,16.98,4,4,CSubRet5,4122017,first,Y,CL-SR_4-6-no-cells.py
CSubRet5_sham--recording--+ maze--04122017_t4--S4--04122017_CSubRet5_+maze_t4_4.set,57.5,58.56,59.78,4,4,CSubRet5,4122017,second,Y,CL-SR_4-6-no-cells.py
CSubRet5_sham--recording--+ maze--04122017_t4--S5--04122017_CSubRet5_+maze_t4_5.set,20.82,22.2,23.42,4,5,CSubRet5,4122017,first,N,CL-SR_4-6-no-cells.py
CSubRet5_sham--recording--+ maze--04122017_t4--S5--04122017_CSubRet5_+maze_t4_5.set,63.2,65.22,67.6,4,5,CSubRet5,4122017,second,N,CL-SR_4-6-no-cells.py
CSubRet5_sham--recording--+ maze--04122017_t4--S6--04122017_CSubRet5_+maze_t4_6.set,5.1,9.88,14.4,4,6,CSubRet5,4122017,first,Y,CL-SR_4-6-no-cells.py
CSubRet5_sham--recording--+ maze--04122017_t4--S6--04122017_CSubRet5_+maze_t4_6.set,45.98,47.04,48.16,4,6,CSubRet5,4122017,second,Y,CL-SR_4-6-no-cells.py
CSubRet5_sham--recording--+ maze--04122017_t4--S7--04122017_CSubRet5_+maze_t4_7.set,13.46,14.56,15.68,4,7,CSubRet5,4122017,first,Y,CL-SR_4-6-no-cells.py
CSubRet5_sham--recording--+ maze--04122017_t4--S7--04122017_CSubRet5_+maze_t4_7.set,48.98,49.92,51.56,4,7,CSubRet5,4122017,second,Y,CL-SR_4-6-no-cells.py
CSubRet5_sham--recording--+ maze--04122017_t4--S8--04122017_CSubRet5_+maze_t4_8.set,9.62,11.48,12.58,4,8,CSubRet5,4122017,first,Y,CL-SR_4-6-no-cells.py
CSubRet5_sham--recording--+ maze--04122017_t4--S8--04122017_CSubRet5_+maze_t4_8.set,37.64,38.56,40.04,4,8,CSubRet5,4122017,second,Y,CL-SR_4-6-no-cells.py
CSubRet5_sham--recording--+ maze--05122017_t5--S1--05122017_CSubRet5_+maze_t5_1.set,23.88,25.16,26.4,5,1,CSubRet5,5122017,first,Y,CL-SR_4-6-no-cells.py
CSubRet5_sham--recording--+ maze--05122017_t5--S1--05122017_CSubRet5_+maze_t5_1.set,63.34,64.36,66,5,1,CSubRet5,5122017,second,Y,CL-SR_4-6-no-cells.py
CSubRet5_sham--recording--+ maze--05122017_t5--S2--05122017_CSubRet5_+maze_t5_2.set,13.94,14.88,16.26,5,2,CSubRet5,5122017,first,Y,CL-SR_4-6-no-cells.py
CSubRet5_sham--recording--+ maze--05122017_t5--S2--05122017_CSubRet5_+maze_t5_2.set,52,52.48,53.44,5,2,CSubRet5,5122017,second,Y,CL-SR_4-6-no-cells.py
CSubRet5_sham--recording--+ maze--05122017_t5--S3--05122017_CSubRet5_+maze_t5_3.set,12.12,13.36,15.54,5,3,CSubRet5,5122017,first,N,CL-SR_4-6-no-cells.py
CSubRet5_sham--recording--+ maze--05122017_t5--S3--05122017_CSubRet5_+maze_t5_3.set,53.74,54.72,56.04,5,3,CSubRet5,5122017,second,N,CL-SR_4-6-no-cells.py
CSubRet5_sham--recording--+ maze--05122017_t5--S4--05122017_CSubRet5_+maze_t5_4.set,25.76,26.84,27.9,5,4,CSubRet5,5122017,first,Y,CL-SR_4-6-no-cells.py
CSubRet5_sham--recording--+ maze--05122017_t5--S4--05122017_CSubRet5_+maze_t5_4.set,79.68,80.58,81.24,5,4,CSubRet5,5122017,second,Y,CL-SR_4-6-no-cells.py
CSubRet5_sham--recording--+ maze--05122017_t5--S5--05122017_CSubRet5_+maze_t5_5.set,9.56,10.74,11.96,5,5,CSubRet5,5122017,first,Y,CL-SR_4-6-no-cells.py
CSubRet5_sham--recording--+ maze--05122017_t5--S5--05122017_CSubRet5_+maze_t5_5.set,55.82,56.68,57.8,5,5,CSubRet5,5122017,second,Y,CL-SR_4-6-no-cells.py
CSubRet5_sham--recording--+ maze--05122017_t5--S6--05122017_CSubRet5_+maze_t5_6.set,17.24,19.78,26.24,5,6,CSubRet5,5122017,first,Y,CL-SR_4-6-no-cells.py
CSubRet5_sham--recording--+ maze--05122017_t5--S6--05122017_CSubRet5_+maze_t5_6.set,63.46,64.72,66.16,5,6,CSubRet5,5122017,second,Y,CL-SR_4-6-no-cells.py
CSubRet5_sham--recording--+ maze--05122017_t5--S7--05122017_CSubRet5_+maze_t5_7.set,31.42,33.06,35.22,5,7,CSubRet5,5122017,first,N,CL-SR_4-6-no-cells.py
CSubRet5_sham--recording--+ maze--05122017_t5--S7--05122017_CSubRet5_+maze_t5_7.set,80.96,82.18,83.04,5,7,CSubRet5,5122017,second,N,CL-SR_4-6-no-cells.py
CSubRet5_sham--recording--+ maze--05122017_t5--S8--05122017_CSubRet5_+maze_t5_8.set,14.16,16.12,17.24,5,8,CSubRet5,5122017,first,N,CL-SR_4-6-no-cells.py
CSubRet5_sham--recording--+ maze--05122017_t5--S8--05122017_CSubRet5_+maze_t5_8.set,68.56,69.38,70.22,5,8,CSubRet5,5122017,second,N,CL-SR_4-6-no-cells.py
CSubRet5_sham--recording--+ maze--06122017_t6--S1--06122017_CSubRet5_+maze_t6_1.set,16.12,25.4,28.64,6,1,CSubRet5,6122017,first,Y,CL-SR_4-6-no-cells.py
CSubRet5_sham--recording--+ maze--06122017_t6--S1--06122017_CSubRet5_+maze_t6_1.set,76.2,77.26,78.28,6,1,CSubRet5,6122017,second,Y,CL-SR_4-6-no-cells.py
CSubRet5_sham--recording--+ maze--06122017_t6--S2--06122017_CSubRet5_+maze_t6_2.set,22.08,23.6,25.34,6,2,CSubRet5,6122017,first,Y,CL-SR_4-6-no-cells.py
CSubRet5_sham--recording--+ maze--06122017_t6--S2--06122017_CSubRet5_+maze_t6_2.set,63.1,64.22,65.08,6,2,CSubRet5,6122017,second,Y,CL-SR_4-6-no-cells.py
CSubRet5_sham--recording--+ maze--06122017_t6--S3--06122017_CSubRet5_+maze_t6_3.set,23.38,24.32,25.22,6,3,CSubRet5,6122017,first,Y,CL-SR_4-6-no-cells.py
CSubRet5_sham--recording--+ maze--06122017_t6--S3--06122017_CSubRet5_+maze_t6_3.set,67.94,69,70.2,6,3,CSubRet5,6122017,second,Y,CL-SR_4-6-no-cells.py
CSubRet5_sham--recording--+ maze--06122017_t6--S4--06122017_CSubRet5_+maze_t6_4.set,20.82,23.42,24.28,6,4,CSubRet5,6122017,first,Y,CL-SR_4-6-no-cells.py
CSubRet5_sham--recording--+ maze--06122017_t6--S4--06122017_CSubRet5_+maze_t6_4.set,57.78,58.74,59.36,6,4,CSubRet5,6122017,second,Y,CL-SR_4-6-no-cells.py
CSubRet5_sham--recording--+ maze--06122017_t6--S5--06122017_CSubRet5_+maze_t6_5.set,7.28,8.3,9.82,6,5,CSubRet5,6122017,first,Y,CL-SR_4-6-no-cells.py
CSubRet5_sham--recording--+ maze--06122017_t6--S5--06122017_CSubRet5_+maze_t6_5.set,53.98,54.6,55.36,6,5,CSubRet5,6122017,second,Y,CL-SR_4-6-no-cells.py
CSubRet5_sham--recording--+ maze--06122017_t6--S6--06122017_CSubRet5_+maze_t6_6.set,16.66,17.72,18.52,6,6,CSubRet5,6122017,first,Y,CL-SR_4-6-no-cells.py
CSubRet5_sham--recording--+ maze--06122017_t6--S6--06122017_CSubRet5_+maze_t6_6.set,51.12,52.26,53.42,6,6,CSubRet5,6122017,second,Y,CL-SR_4-6-no-cells.py
CSubRet5_sham--recording--+ maze--06122017_t6--S7--06122017_CSubRet5_+maze_t6_7.set,21.4,22.56,24.16,6,7,CSubRet5,6122017,first,Y,CL-SR_4-6-no-cells.py
CSubRet5_sham--recording--+ maze--06122017_t6--S7--06122017_CSubRet5_+maze_t6_7.set,78.24,78.98,80.06,6,7,CSubRet5,6122017,second,Y,CL-SR_4-6-no-cells.py
CSubRet5_sham--recording--+ maze--06122017_t6--S8--06122017_CSubRet5_+maze_t6_8.set,9.36,11.06,12.02,6,8,CSubRet5,6122017,first,Y,CL-SR_4-6-no-cells.py
CSubRet5_sham--recording--+ maze--06122017_t6--S8--06122017_CSubRet5_+maze_t6_8.set,61.54,62.72,63.84,6,8,CSubRet5,6122017,second,Y,CL-SR_4-6-no-cells.py
CSubRet5_sham--recording--+ maze--07122017_t7--S1--07122017_CSubRet5_+maze_t7_1.set,16.7,17.76,18.72,7,1,CSubRet5,7122017,first,Y,CL-SR_4-6-no-cells.py
CSubRet5_sham--recording--+ maze--07122017_t7--S1--07122017_CSubRet5_+maze_t7_1.set,70.78,71.52,72.2,7,1,CSubRet5,7122017,second,Y,CL-SR_4-6-no-cells.py
CSubRet5_sham--recording--+ maze--07122017_t7--S2--07122017_CSubRet5_+maze_t7_2.set,16.3,22.48,23.38,7,2,CSubRet5,7122017,first,N,CL-SR_4-6-no-cells.py
CSubRet5_sham--recording--+ maze--07122017_t7--S2--07122017_CSubRet5_+maze_t7_2.set,75.46,76.04,77.16,7,2,CSubRet5,7122017,second,N,CL-SR_4-6-no-cells.py
CSubRet5_sham--recording--+ maze--07122017_t7--S3--07122017_CSubRet5_+maze_t7_3.set,11.76,12.46,13.46,7,3,CSubRet5,7122017,first,Y,CL-SR_4-6-no-cells.py
CSubRet5_sham--recording--+ maze--07122017_t7--S3--07122017_CSubRet5_+maze_t7_3.set,64.1,64.84,65.54,7,3,CSubRet5,7122017,second,Y,CL-SR_4-6-no-cells.py
CSubRet5_sham--recording--+ maze--07122017_t7--S4--07122017_CSubRet5_+maze_t7_4.set,8.72,9.98,11.74,7,4,CSubRet5,7122017,first,Y,CL-SR_4-6-no-cells.py
CSubRet5_sham--recording--+ maze--07122017_t7--S4--07122017_CSubRet5_+maze_t7_4.set,52.28,53.16,54.38,7,4,CSubRet5,7122017,second,Y,CL-SR_4-6-no-cells.py
CSubRet5_sham--recording--+ maze--07122017_t7--S5--07122017_CSubRet5_+maze_t7_5.set,12.76,13.68,14.58,7,5,CSubRet5,7122017,first,Y,CL-SR_4-6-no-cells.py
CSubRet5_sham--recording--+ maze--07122017_t7--S5--07122017_CSubRet5_+maze_t7_5.set,53.48,54.24,54.96,7,5,CSubRet5,7122017,second,Y,CL-SR_4-6-no-cells.py
CSubRet5_sham--recording--+ maze--07122017_t7--S6--07122017_CSubRet5_+maze_t7_65.set,16.64,17.3,18.26,7,6,CSubRet5,7122017,first,Y,CL-SR_4-6-no-cells.py
CSubRet5_sham--recording--+ maze--07122017_t7--S6--07122017_CSubRet5_+maze_t7_65.set,52.84,53.74,54.34,7,6,CSubRet5,7122017,second,Y,CL-SR_4-6-no-cells.py
CSubRet5_sham--recording--+ maze--07122017_t7--S7--07122017_CSubRet5_+maze_t7_7.set,6.06,7.16,7.92,7,7,CSubRet5,7122017,first,Y,CL-SR_4-6-no-cells.py
CSubRet5_sham--recording--+ maze--07122017_t7--S7--07122017_CSubRet5_+maze_t7_7.set,40.26,42.82,43.98,7,7,CSubRet5,7122017,second,Y,CL-SR_4-6-no-cells.py
CSubRet5_sham--recording--+ maze--07122017_t7--S8--07122017_CSubRet5_+maze_t7_8.set,13.66,14.46,15.16,7,8,CSubRet5,7122017,first,Y,CL-SR_4-6-no-cells.py
CSubRet5_sham--recording--+ maze--07122017_t7--S8--07122017_CSubRet5_+maze_t7_8.set,45.3,45.7,46.4,7,8,CSubRet5,7122017,second,Y,CL-SR_4-6-no-cells.py
CSubRet5_sham--recording--+ maze--08122017_t8--S1--08122017_CSubRet5_+maze_t8_1.set,21.72,23.58,24.5,8,1,CSubRet5,8122017,first,Y,CL-SR_4-6-no-cells.py
CSubRet5_sham--recording--+ maze--08122017_t8--S1--08122017_CSubRet5_+maze_t8_1.set,56.2,56.7,57.34,8,1,CSubRet5,8122017,second,Y,CL-SR_4-6-no-cells.py
CSubRet5_sham--recording--+ maze--08122017_t8--S2--08122017_CSubRet5_+maze_t8_2.set,9.66,10.16,10.9,8,2,CSubRet5,8122017,first,Y,CL-SR_4-6-no-cells.py
CSubRet5_sham--recording--+ maze--08122017_t8--S2--08122017_CSubRet5_+maze_t8_2.set,52.66,53.22,55.14,8,2,CSubRet5,8122017,second,Y,CL-SR_4-6-no-cells.py
CSubRet5_sham--recording--+ maze--08122017_t8--S3--08122017_CSubRet5_+maze_t8_3.set,35.74,36.6,37.44,8,3,CSubRet5,8122017,first,N,CL-SR_4-6-no-cells.py
CSubRet5_sham--recording--+ maze--08122017_t8--S3--08122017_CSubRet5_+maze_t8_3.set,90.66,91.7,92.72,8,3,CSubRet5,8122017,second,N,CL-SR_4-6-no-cells.py
CSubRet5_sham--recording--+ maze--08122017_t8--S4--08122017_CSubRet5_+maze_t8_4.set,14,18.1,20.7,8,4,CSubRet5,8122017,first,Y,CL-SR_4-6-no-cells.py
CSubRet5_sham--recording--+ maze--08122017_t8--S4--08122017_CSubRet5_+maze_t8_4.set,39,39.68,40.34,8,4,CSubRet5,8122017,second,Y,CL-SR_4-6-no-cells.py
CSubRet5_sham--recording--+ maze--08122017_t8--S5--08122017_CSubRet5_+maze_t8_5.set,6.54,7.32,8.18,8,5,CSubRet5,8122017,first,Y,CL-SR_4-6-no-cells.py
CSubRet5_sham--recording--+ maze--08122017_t8--S5--08122017_CSubRet5_+maze_t8_5.set,45.32,45.96,46.58,8,5,CSubRet5,8122017,second,Y,CL-SR_4-6-no-cells.py
CSubRet5_sham--recording--+ maze--08122017_t8--S6--08122017_CSubRet5_+maze_t8_6.set,13.14,14.4,15.22,8,6,CSubRet5,8122017,first,Y,CL-SR_4-6-no-cells.py
CSubRet5_sham--recording--+ maze--08122017_t8--S6--08122017_CSubRet5_+maze_t8_6.set,48.54,51.02,51.94,8,6,CSubRet5,8122017,second,Y,CL-SR_4-6-no-cells.py
CSubRet5_sham--recording--+ maze--08122017_t8--S7--08122017_CSubRet5_+maze_t8_7.set,7.54,9.04,11.04,8,7,CSubRet5,8122017,first,Y,CL-SR_4-6-no-cells.py
CSubRet5_sham--recording--+ maze--08122017_t8--S7--08122017_CSubRet5_+maze_t8_7.set,36.58,37.64,40.14,8,7,CSubRet5,8122017,second,Y,CL-SR_4-6-no-cells.py
CSubRet5_sham--recording--+ maze--08122017_t8--S8--08122017_CSubRet5_+maze_t8_8.set,9.02,10.08,10.78,8,8,CSubRet5,8122017,first,N,CL-SR_4-6-no-cells.py
CSubRet5_sham--recording--+ maze--08122017_t8--S8--08122017_CSubRet5_+maze_t8_8.set,35.64,36.52,41.8,8,8,CSubRet5,8122017,second,N,CL-SR_4-6-no-cells.py
CSR6--+ maze--22032018_t1--S1--22032018_CSR6_+maze_t1_1.set,11.96,19.86,23.48,1,1,CSubRet6,22032018,first,Y,CL-SR_4-6-no-cells.py
CSR6--+ maze--22032018_t1--S1--22032018_CSR6_+maze_t1_1.set,54.4,59.36,60.62,1,1,CSubRet6,22032018,second,Y,CL-SR_4-6-no-cells.py
CSR6--+ maze--22032018_t1--S2--22032018_CSR6_+maze_t1_2.set,12.62,30.34,32.48,1,2,CSubRet6,22032018,first,Y,CL-SR_4-6-no-cells.py
CSR6--+ maze--22032018_t1--S2--22032018_CSR6_+maze_t1_2.set,64.58,65.74,67.88,1,2,CSubRet6,22032018,second,Y,CL-SR_4-6-no-cells.py
CSR6--+ maze--22032018_t1--S3--22032018_CSR6_+maze_t1_3.set,23.2,25.22,26.78,1,3,CSubRet6,22032018,first,Y,CL-SR_4-6-no-cells.py
CSR6--+ maze--22032018_t1--S3--22032018_CSR6_+maze_t1_3.set,52.76,54.9,56.96,1,3,CSubRet6,22032018,second,Y,CL-SR_4-6-no-cells.py
CSR6--+ maze--22032018_t1--S4--22032018_CSR6_+maze_t1_4.set,26.28,28.96,30.8,1,4,CSubRet6,22032018,first,Y,CL-SR_4-6-no-cells.py
CSR6--+ maze--22032018_t1--S4--22032018_CSR6_+maze_t1_4.set,58.5,61.06,62.8,1,4,CSubRet6,22032018,second,Y,CL-SR_4-6-no-cells.py
CSR6--+ maze--22032018_t1--S5--22032018_CSR6_+maze_t1_5.set,11.58,14.56,21.34,1,5,CSubRet6,22032018,first,Y,CL-SR_4-6-no-cells.py
CSR6--+ maze--22032018_t1--S5--22032018_CSR6_+maze_t1_5.set,51.92,53.16,54.66,1,5,CSubRet6,22032018,second,Y,CL-SR_4-6-no-cells.py
CSR6--+ maze--22032018_t1--S6--22032018_CSR6_+maze_t1_6.set,12.06,13.12,22.56,1,6,CSubRet6,22032018,first,N,CL-SR_4-6-no-cells.py
CSR6--+ maze--22032018_t1--S6--22032018_CSR6_+maze_t1_6.set,56.58,59.46,61.52,1,6,CSubRet6,22032018,second,N,CL-SR_4-6-no-cells.py
CSR6--+ maze--22032018_t1--S7--22032018_CSR6_+maze_t1_7.set,14.3,17.18,21.98,1,7,CSubRet6,22032018,first,Y,CL-SR_4-6-no-cells.py
CSR6--+ maze--22032018_t1--S7--22032018_CSR6_+maze_t1_7.set,52.52,65,67.9,1,7,CSubRet6,22032018,second,Y,CL-SR_4-6-no-cells.py
CSR6--+ maze--22032018_t1--S8--22032018_CSR6_+maze_t1_8.set,19.32,41.8,44.5,1,8,CSubRet6,22032018,first,Y,CL-SR_4-6-no-cells.py
CSR6--+ maze--22032018_t1--S8--22032018_CSR6_+maze_t1_8.set,73.36,79.56,80.94,1,8,CSubRet6,22032018,second,Y,CL-SR_4-6-no-cells.py
CSR6--+ maze--23032018_t2--S1--23032018_CSR6_+maze_t2_1.set,30.46,33,34.44,2,1,CSubRet6,23032018,first,Y,CL-SR_4-6-no-cells.py
CSR6--+ maze--23032018_t2--S1--23032018_CSR6_+maze_t2_1.set,64.38,65.7,68.24,2,1,CSubRet6,23032018,second,Y,CL-SR_4-6-no-cells.py
CSR6--+ maze--23032018_t2--S2--23032018_CSR6_+maze_t2_2.set,10.26,12.16,20.7,2,2,CSubRet6,23032018,first,Y,CL-SR_4-6-no-cells.py
CSR6--+ maze--23032018_t2--S2--23032018_CSR6_+maze_t2_2.set,48.76,50.14,53.64,2,2,CSubRet6,23032018,second,Y,CL-SR_4-6-no-cells.py
CSR6--+ maze--23032018_t2--S3--23032018_CSR6_+maze_t2_3.set,13.62,23.1,29.92,2,3,CSubRet6,23032018,first,N,CL-SR_4-6-no-cells.py
CSR6--+ maze--23032018_t2--S3--23032018_CSR6_+maze_t2_3.set,62.2,64.98,66.42,2,3,CSubRet6,23032018,second,N,CL-SR_4-6-no-cells.py
CSR6--+ maze--23032018_t2--S4--23032018_CSR6_+maze_t2_4.set,31.88,34.8,36.68,2,4,CSubRet6,23032018,first,Y,CL-SR_4-6-no-cells.py
CSR6--+ maze--23032018_t2--S4--23032018_CSR6_+maze_t2_4.set,67.4,68.44,70.54,2,4,CSubRet6,23032018,second,Y,CL-SR_4-6-no-cells.py
CSR6--+ maze--23032018_t2--S5--23032018_CSR6_+maze_t2_5.set,12.6,13.88,17.92,2,5,CSubRet6,23032018,first,Y,CL-SR_4-6-no-cells.py
CSR6--+ maze--23032018_t2--S5--23032018_CSR6_+maze_t2_5.set,51.42,53.6,57.7,2,5,CSubRet6,23032018,second,Y,CL-SR_4-6-no-cells.py
CSR6--+ maze--23032018_t2--S6--23032018_CSR6_+maze_t2_6.set,16.76,19.22,23.94,2,6,CSubRet6,23032018,first,Y,CL-SR_4-6-no-cells.py
CSR6--+ maze--23032018_t2--S6--23032018_CSR6_+maze_t2_6.set,58.14,59.04,60.64,2,6,CSubRet6,23032018,second,Y,CL-SR_4-6-no-cells.py
CSR6--+ maze--23032018_t2--S7--23032018_CSR6_+maze_t2_7.set,8.08,9.3,10.64,2,7,CSubRet6,23032018,first,Y,CL-SR_4-6-no-cells.py
CSR6--+ maze--23032018_t2--S7--23032018_CSR6_+maze_t2_7.set,45.84,48.42,51.62,2,7,CSubRet6,23032018,second,Y,CL-SR_4-6-no-cells.py
CSR6--+ maze--23032018_t2--S8--23032018_CSR6_+maze_t2_8.set,12.02,15.06,17.88,2,8,CSubRet6,23032018,first,Y,CL-SR_4-6-no-cells.py
CSR6--+ maze--23032018_t2--S8--23032018_CSR6_+maze_t2_8.set,49.46,51.3,54.84,2,8,CSubRet6,23032018,second,Y,CL-SR_4-6-no-cells.py
CSR6--+ maze--27032018_t3--S1--27032018_CSR6_+maze_t3_1.set,5.66,6.86,8.18,3,1,CSubRet6,27032018,first,Y,CL-SR_4-6-no-cells.py
CSR6--+ maze--27032018_t3--S1--27032018_CSR6_+maze_t3_1.set,37.34,39.7,43.84,3,1,CSubRet6,27032018,second,Y,CL-SR_4-6-no-cells.py
CSR6--+ maze--27032018_t3--S2--27032018_CSR6_+maze_t3_2.set,45.04,47.7,48.88,3,2,CSubRet6,27032018,first,Y,CL-SR_4-6-no-cells.py
